timestamp,side,entry_p,exit_p,net_pips,mae,reason,sma_trend,vol_regime,hour_utc
2025-01-14 13:30:00,BUY,157.549,158.153,59.3999999999985,12.300000000001887,HOLD,DOWN,HIGH,13
2025-01-14 13:31:00,BUY,157.528,158.161,62.30000000000098,7.200000000000273,HOLD,DOWN,HIGH,13
2025-01-14 13:32:00,BUY,157.608,158.139,52.10000000000059,9.800000000001319,HOLD,DOWN,HIGH,13
2025-01-14 13:33:00,BUY,157.532,158.124,58.199999999998454,2.200000000001978,HOLD,DOWN,HIGH,13
2025-01-14 13:34:00,BUY,157.643,158.127,47.40000000000089,2.400000000000091,HOLD,DOWN,HIGH,13
2025-01-15 13:30:00,BUY,156.43,156.484,4.400000000000205,49.500000000000455,HOLD,UP,HIGH,13
2025-01-15 13:31:00,BUY,156.44,156.506,5.60000000000025,50.499999999999545,HOLD,DOWN,HIGH,13
2025-01-15 13:32:00,BUY,156.369,156.501,12.2000000000005,43.39999999999975,HOLD,DOWN,HIGH,13
2025-01-15 13:33:00,BUY,156.44,156.505,5.499999999999773,50.499999999999545,HOLD,DOWN,HIGH,13
2025-01-15 13:34:00,BUY,156.363,156.51,13.699999999999136,42.79999999999973,HOLD,DOWN,HIGH,13
2025-01-15 13:35:00,BUY,156.404,156.536,12.2000000000005,46.89999999999941,HOLD,DOWN,HIGH,13
2025-01-15 13:36:00,BUY,156.332,156.508,16.600000000001614,39.699999999999136,HOLD,DOWN,HIGH,13
2025-01-15 13:37:00,BUY,156.307,156.512,19.50000000000125,37.19999999999857,HOLD,DOWN,HIGH,13
2025-01-15 13:38:00,BUY,156.368,156.507,12.900000000001,43.29999999999927,HOLD,DOWN,HIGH,13
2025-01-15 13:39:00,BUY,156.411,156.498,7.699999999998909,47.59999999999991,HOLD,DOWN,HIGH,13
2025-01-15 13:40:00,BUY,156.412,156.499,7.699999999998909,47.70000000000039,HOLD,DOWN,HIGH,13
2025-01-15 13:41:00,BUY,156.512,156.512,-1.0,57.69999999999982,HOLD,DOWN,HIGH,13
2025-01-15 13:42:00,BUY,156.598,156.523,-8.500000000001705,66.30000000000109,HOLD,DOWN,HIGH,13
2025-01-15 13:43:00,BUY,156.541,156.522,-2.9000000000005457,60.599999999999454,HOLD,DOWN,HIGH,13
2025-01-15 13:44:00,BUY,156.512,156.523,0.09999999999956799,57.69999999999982,HOLD,DOWN,HIGH,13
2025-01-15 13:45:00,BUY,156.542,156.543,-0.8999999999995225,60.69999999999993,HOLD,DOWN,HIGH,13
2025-01-15 13:46:00,BUY,156.572,156.551,-3.1000000000015007,63.700000000000045,HOLD,DOWN,HIGH,13
2025-01-15 13:47:00,BUY,156.536,156.556,1.0000000000010232,60.09999999999991,HOLD,DOWN,HIGH,13
2025-01-15 13:48:00,BUY,156.419,156.557,12.79999999999768,48.40000000000089,HOLD,DOWN,HIGH,13
2025-01-15 13:49:00,BUY,156.378,156.558,17.000000000000682,44.29999999999836,HOLD,DOWN,HIGH,13
2025-01-15 13:50:00,BUY,156.429,156.569,12.999999999998636,49.39999999999998,HOLD,DOWN,HIGH,13
2025-01-15 13:51:00,BUY,156.437,156.558,11.09999999999809,50.200000000000955,HOLD,DOWN,HIGH,13
2025-01-15 13:52:00,BUY,156.429,156.572,13.300000000000068,49.39999999999998,HOLD,DOWN,HIGH,13
2025-01-15 13:53:00,BUY,156.379,156.559,17.000000000000682,44.39999999999884,HOLD,DOWN,HIGH,13
2025-01-15 13:54:00,BUY,156.376,156.57,18.39999999999884,44.10000000000025,HOLD,DOWN,HIGH,13
2025-01-15 13:55:00,BUY,156.328,156.582,24.399999999999068,39.30000000000007,HOLD,DOWN,HIGH,13
2025-01-15 13:56:00,BUY,156.376,156.549,16.300000000000182,44.10000000000025,HOLD,DOWN,HIGH,13
2025-01-15 13:57:00,BUY,156.329,156.57,23.099999999998545,39.400000000000546,HOLD,DOWN,HIGH,13
2025-01-15 13:58:00,BUY,156.365,156.55,17.500000000000227,43.00000000000068,HOLD,DOWN,HIGH,13
2025-01-15 13:59:00,BUY,156.404,156.549,13.500000000001023,46.89999999999941,HOLD,DOWN,HIGH,13
2025-01-15 14:00:00,BUY,156.387,156.532,13.500000000001023,45.19999999999982,HOLD,DOWN,HIGH,14
2025-01-15 14:01:00,BUY,156.384,156.538,14.400000000002478,44.899999999998386,HOLD,DOWN,HIGH,14
2025-01-15 14:02:00,BUY,156.364,156.56,18.599999999999795,42.900000000000205,HOLD,DOWN,HIGH,14
2025-01-15 14:03:00,BUY,156.346,156.559,20.299999999999386,41.100000000000136,HOLD,DOWN,HIGH,14
2025-01-15 14:04:00,BUY,156.421,156.546,11.5,48.599999999999,HOLD,DOWN,HIGH,14
2025-01-15 14:05:00,BUY,156.407,156.523,10.599999999998545,47.20000000000084,HOLD,DOWN,HIGH,14
2025-01-15 14:06:00,BUY,156.407,156.535,11.79999999999859,47.20000000000084,HOLD,DOWN,HIGH,14
2025-01-15 14:07:00,BUY,156.326,156.547,21.100000000000364,39.09999999999911,HOLD,DOWN,HIGH,14
2025-01-15 14:08:00,BUY,156.327,156.547,20.999999999999886,39.19999999999959,HOLD,DOWN,HIGH,14
2025-01-15 14:09:00,BUY,156.361,156.544,17.300000000002115,42.59999999999877,HOLD,DOWN,HIGH,14
2025-01-15 14:11:00,BUY,156.365,156.533,15.799999999997794,43.00000000000068,HOLD,DOWN,HIGH,14
2025-01-15 14:15:00,BUY,156.274,156.554,27.000000000000114,33.899999999999864,HOLD,DOWN,HIGH,14
2025-01-15 14:16:00,BUY,156.216,156.541,31.499999999998863,28.10000000000059,HOLD,DOWN,HIGH,14
2025-01-15 14:17:00,BUY,156.208,156.536,31.800000000000296,27.299999999999613,HOLD,DOWN,HIGH,14
2025-01-15 14:19:00,BUY,156.166,156.426,24.99999999999909,23.099999999999454,HOLD,DOWN,HIGH,14
2025-01-15 14:22:00,BUY,156.095,156.454,34.90000000000089,15.999999999999659,HOLD,DOWN,HIGH,14
2025-01-15 14:24:00,BUY,156.047,156.474,41.69999999999925,11.199999999999477,HOLD,DOWN,HIGH,14
2025-01-15 14:25:00,BUY,156.072,156.473,39.100000000001046,13.700000000000045,HOLD,DOWN,HIGH,14
2025-01-15 14:26:00,BUY,156.07,156.474,39.399999999999636,13.49999999999909,HOLD,DOWN,HIGH,14
2025-01-15 14:27:00,BUY,155.997,156.474,46.699999999997544,4.900000000000659,HOLD,DOWN,HIGH,14
2025-01-15 14:28:00,BUY,155.962,156.507,53.50000000000159,1.3999999999981583,HOLD,DOWN,HIGH,14
2025-01-15 14:29:00,BUY,155.989,156.484,48.500000000000455,4.099999999999682,HOLD,DOWN,HIGH,14
2025-01-15 14:34:00,BUY,156.254,156.5,23.600000000000932,17.799999999999727,HOLD,DOWN,HIGH,14
2025-01-15 14:37:00,BUY,156.274,156.488,20.399999999999864,19.80000000000075,HOLD,DOWN,HIGH,14
2025-01-16 01:25:00,BUY,155.897,156.038,13.100000000001955,69.10000000000025,HOLD,DOWN,HIGH,1
2025-01-16 01:26:00,BUY,155.82,156.028,19.79999999999984,61.40000000000043,HOLD,DOWN,HIGH,1
2025-01-16 01:27:00,BUY,155.836,155.988,14.199999999998681,63.00000000000239,HOLD,DOWN,HIGH,1
2025-01-16 01:28:00,BUY,155.836,155.988,14.199999999998681,63.00000000000239,HOLD,DOWN,HIGH,1
2025-01-16 01:29:00,BUY,155.751,156.002,24.100000000000477,54.50000000000159,HOLD,DOWN,HIGH,1
2025-01-16 01:30:00,BUY,155.717,156.016,28.899999999997817,51.10000000000241,HOLD,DOWN,HIGH,1
2025-01-16 01:31:00,BUY,155.631,156.028,38.699999999999136,42.50000000000114,HOLD,DOWN,HIGH,1
2025-01-16 01:32:00,BUY,155.69,156.041,34.09999999999991,48.40000000000089,HOLD,DOWN,HIGH,1
2025-01-16 01:33:00,BUY,155.682,156.051,35.89999999999998,47.59999999999991,HOLD,DOWN,HIGH,1
2025-01-16 01:34:00,BUY,155.639,156.066,41.69999999999925,43.300000000002115,HOLD,DOWN,HIGH,1
2025-01-16 01:35:00,BUY,155.679,156.055,36.60000000000048,47.30000000000132,HOLD,DOWN,HIGH,1
2025-01-16 02:02:00,BUY,155.326,156.104,76.800000000002,2.0999999999986585,HOLD,DOWN,HIGH,2
2025-01-16 02:03:00,BUY,155.497,156.116,60.89999999999998,9.200000000001296,HOLD,DOWN,HIGH,2
2025-01-16 02:04:00,BUY,155.473,156.099,61.599999999997635,2.000000000001023,HOLD,DOWN,HIGH,2
2025-01-16 02:05:00,BUY,155.536,156.105,55.89999999999884,6.499999999999773,HOLD,DOWN,HIGH,2
2025-01-16 02:06:00,BUY,155.538,156.114,56.59999999999934,6.700000000000728,HOLD,DOWN,HIGH,2
2025-01-16 02:07:00,BUY,155.58,156.09,49.99999999999909,4.600000000002069,HOLD,DOWN,HIGH,2
2025-01-16 02:18:00,BUY,155.728,156.16,42.199999999998795,18.600000000000705,HOLD,DOWN,HIGH,2
2025-01-16 13:34:00,BUY,156.121,155.28534429277957,-84.56557072204396,83.10000000000173,SL,UP,HIGH,13
2025-01-16 13:35:00,BUY,156.104,155.26834429277957,-84.56557072204396,82.5000000000017,SL,UP,HIGH,13
2025-01-16 13:36:00,BUY,156.088,155.25234429277955,-84.56557072204396,83.40000000000032,SL,UP,HIGH,13
2025-01-16 13:43:00,BUY,156.01,155.17434429277955,-84.56557072204396,81.79999999999836,SL,UP,HIGH,13
2025-01-16 13:44:00,BUY,155.991,155.15534429277957,-84.56557072204396,82.30000000000075,SL,UP,HIGH,13
2025-01-16 13:51:00,BUY,155.901,155.278,-63.30000000000189,80.10000000000161,HOLD,UP,HIGH,13
2025-01-16 13:52:00,BUY,155.879,155.276,-61.29999999999802,77.89999999999964,HOLD,UP,HIGH,13
2025-01-16 15:08:00,BUY,155.86,155.321,-54.90000000000157,76.00000000000193,HOLD,DOWN,HIGH,15
2025-01-16 15:09:00,BUY,155.725,155.303,-43.199999999999704,62.5,HOLD,DOWN,HIGH,15
2025-01-16 15:10:00,BUY,155.759,155.294,-47.4999999999975,65.89999999999918,HOLD,DOWN,HIGH,15
2025-01-16 15:11:00,BUY,155.756,155.28,-48.59999999999991,65.60000000000059,HOLD,DOWN,HIGH,15
2025-01-16 15:12:00,BUY,155.787,155.268,-52.900000000000546,68.70000000000118,HOLD,DOWN,HIGH,15
2025-01-16 15:13:00,BUY,155.734,155.268,-47.60000000000082,63.400000000001455,HOLD,DOWN,HIGH,15
2025-01-16 15:14:00,BUY,155.717,155.258,-46.90000000000032,61.700000000001864,HOLD,DOWN,HIGH,15
2025-01-16 15:15:00,BUY,155.691,155.24,-46.09999999999934,59.10000000000082,HOLD,DOWN,HIGH,15
2025-01-16 15:16:00,BUY,155.778,155.235,-55.299999999997794,67.79999999999973,HOLD,DOWN,HIGH,15
2025-01-16 15:17:00,BUY,155.731,155.259,-48.20000000000084,63.10000000000002,HOLD,DOWN,HIGH,15
2025-01-16 15:18:00,BUY,155.748,155.257,-50.099999999998545,64.79999999999961,HOLD,DOWN,HIGH,15
2025-01-16 15:19:00,BUY,155.691,155.221,-47.999999999999886,59.10000000000082,HOLD,DOWN,HIGH,15
2025-01-16 15:20:00,BUY,155.674,155.189,-49.500000000001364,57.40000000000123,HOLD,DOWN,HIGH,15
2025-01-16 15:21:00,BUY,155.706,155.186,-52.99999999999818,60.599999999999454,HOLD,DOWN,HIGH,15
2025-01-16 15:22:00,BUY,155.73,155.196,-54.39999999999918,62.999999999999545,HOLD,DOWN,HIGH,15
2025-01-16 15:23:00,BUY,155.621,155.194,-43.70000000000209,52.1000000000015,HOLD,DOWN,HIGH,15
2025-01-16 15:24:00,BUY,155.586,155.197,-39.900000000001,48.60000000000184,HOLD,DOWN,HIGH,15
2025-01-16 15:25:00,BUY,155.587,155.205,-39.19999999999766,48.69999999999948,HOLD,DOWN,HIGH,15
2025-01-16 15:32:00,BUY,155.464,155.218,-25.600000000000932,36.40000000000043,HOLD,DOWN,HIGH,15
2025-01-16 15:33:00,BUY,155.471,155.21,-27.099999999999568,37.10000000000093,HOLD,DOWN,HIGH,15
2025-01-20 13:30:00,BUY,156.156,155.63255817357978,-53.344182642022474,50.900000000001455,SL,UP,HIGH,13
2025-01-20 13:31:00,BUY,155.948,155.42455817357978,-53.344182642022474,52.20000000000198,SL,DOWN,HIGH,13
2025-01-20 13:32:00,BUY,156.053,155.52955817357977,-53.344182642022474,50.60000000000002,SL,DOWN,HIGH,13
2025-01-20 13:33:00,BUY,156.076,155.55255817357977,-53.344182642022474,42.900000000000205,SL,DOWN,HIGH,13
2025-01-20 13:34:00,BUY,155.902,155.761,-15.099999999999113,48.69999999999948,HOLD,DOWN,HIGH,13
2025-01-20 13:35:00,BUY,155.951,155.42755817357977,-53.344182642022474,50.0,SL,DOWN,HIGH,13
2025-01-20 13:36:00,BUY,156.086,155.5625581735798,-53.344182642022474,43.90000000000214,SL,DOWN,HIGH,13
2025-01-20 13:37:00,BUY,156.039,155.51555817357976,-53.344182642022474,52.29999999999961,SL,DOWN,HIGH,13
2025-01-20 13:38:00,BUY,156.072,155.54855817357978,-53.344182642022474,42.50000000000114,SL,DOWN,HIGH,13
2025-01-20 13:39:00,BUY,156.041,155.51755817357977,-53.344182642022474,49.39999999999998,SL,DOWN,HIGH,13
2025-01-20 13:40:00,BUY,156.045,155.52155817357976,-53.344182642022474,49.799999999999045,SL,DOWN,HIGH,13
2025-01-20 13:41:00,BUY,156.044,155.5205581735798,-53.344182642022474,49.70000000000141,SL,DOWN,HIGH,13
2025-01-20 13:42:00,BUY,156.03,155.50655817357978,-53.344182642022474,51.400000000001,SL,DOWN,HIGH,13
2025-01-20 13:43:00,BUY,155.963,155.43955817357977,-53.344182642022474,51.200000000000045,SL,DOWN,HIGH,13
2025-01-20 13:44:00,BUY,155.948,155.42455817357978,-53.344182642022474,52.20000000000198,SL,DOWN,HIGH,13
2025-01-20 13:45:00,BUY,155.953,155.42955817357978,-53.344182642022474,50.200000000000955,SL,DOWN,HIGH,13
2025-01-20 13:46:00,BUY,155.881,155.839,-5.200000000000159,46.60000000000082,HOLD,DOWN,HIGH,13
2025-01-20 13:47:00,BUY,155.822,155.837,0.49999999999863576,40.70000000000107,HOLD,DOWN,HIGH,13
2025-01-20 13:48:00,BUY,155.846,155.825,-3.1000000000015007,43.10000000000116,HOLD,DOWN,HIGH,13
2025-01-20 13:49:00,BUY,155.822,155.832,-9.094947017729282e-13,40.70000000000107,HOLD,DOWN,HIGH,13
2025-01-20 13:50:00,BUY,155.822,155.796,-3.600000000001046,40.70000000000107,HOLD,DOWN,HIGH,13
2025-01-20 13:51:00,BUY,155.784,155.776,-1.7999999999981355,36.89999999999998,HOLD,DOWN,HIGH,13
2025-01-20 13:52:00,BUY,155.822,155.763,-6.89999999999975,40.70000000000107,HOLD,DOWN,HIGH,13
2025-01-20 13:53:00,BUY,155.823,155.792,-4.100000000000591,40.800000000001546,HOLD,DOWN,HIGH,13
2025-01-20 13:54:00,BUY,155.822,155.801,-3.1000000000015007,40.70000000000107,HOLD,DOWN,HIGH,13
2025-01-20 13:57:00,BUY,155.786,155.836,4.000000000001137,37.10000000000093,HOLD,DOWN,HIGH,13
2025-01-20 13:59:00,BUY,155.731,155.795,5.399999999999295,31.60000000000025,HOLD,DOWN,HIGH,13
2025-01-20 14:00:00,BUY,155.699,155.805,9.599999999999454,28.400000000002024,HOLD,DOWN,HIGH,14
2025-01-20 14:03:00,BUY,155.559,155.822,25.300000000000523,14.400000000000546,HOLD,DOWN,HIGH,14
2025-01-20 14:04:00,BUY,155.613,155.821,19.79999999999984,19.80000000000075,HOLD,DOWN,HIGH,14
2025-01-20 14:05:00,BUY,155.763,155.821,4.799999999999272,34.80000000000132,HOLD,DOWN,HIGH,14
2025-01-20 14:06:00,BUY,155.752,155.821,5.89999999999884,33.70000000000175,HOLD,DOWN,HIGH,14
2025-01-20 14:07:00,BUY,155.81,155.819,-0.10000000000138698,39.50000000000102,HOLD,DOWN,HIGH,14
2025-01-20 14:08:00,BUY,155.802,155.813,0.09999999999956799,38.700000000000045,HOLD,DOWN,HIGH,14
2025-01-20 14:09:00,BUY,155.828,155.808,-3.000000000001023,41.30000000000109,HOLD,DOWN,HIGH,14
2025-01-20 14:11:00,BUY,155.884,155.82,-7.399999999999295,46.89999999999941,HOLD,DOWN,HIGH,14
2025-01-20 14:12:00,BUY,155.86,155.82,-5.000000000002046,44.50000000000216,HOLD,DOWN,HIGH,14
2025-01-20 14:41:00,BUY,155.487,155.788,29.100000000001614,7.200000000000273,HOLD,DOWN,HIGH,14
2025-01-20 14:43:00,BUY,155.44,155.793,34.300000000000864,2.5000000000005684,HOLD,DOWN,HIGH,14
2025-01-20 14:44:00,BUY,155.43,155.801,36.09999999999809,1.4000000000010004,HOLD,DOWN,HIGH,14
2025-01-20 17:30:00,BUY,155.776,155.666,-12.000000000001364,28.49999999999966,HOLD,UP,HIGH,17
2025-01-20 17:34:00,BUY,155.732,155.698,-4.3999999999991815,24.099999999998545,HOLD,UP,HIGH,17
2025-01-20 17:39:00,BUY,155.701,155.694,-1.7000000000005002,20.999999999997954,HOLD,DOWN,HIGH,17
2025-01-21 00:51:00,BUY,155.587,155.081,-51.60000000000002,81.49999999999977,HOLD,DOWN,HIGH,0
2025-01-21 00:52:00,BUY,155.719,154.85226030599077,-87.6739694009226,77.09999999999866,SL,DOWN,HIGH,0
2025-01-21 00:53:00,BUY,155.839,154.97226030599077,-87.6739694009226,86.59999999999854,SL,DOWN,HIGH,0
2025-01-21 00:54:00,BUY,156.091,155.22426030599078,-87.6739694009226,81.00000000000023,SL,UP,HIGH,0
2025-01-21 00:55:00,BUY,156.015,155.14826030599076,-87.6739694009226,85.99999999999852,SL,UP,HIGH,0
2025-01-21 00:56:00,BUY,156.124,155.25726030599077,-87.6739694009226,84.29999999999893,SL,UP,HIGH,0
2025-01-21 00:57:00,BUY,156.074,155.2072603059908,-87.6739694009226,85.09999999999991,SL,UP,HIGH,0
2025-01-21 00:58:00,BUY,155.97,155.10326030599077,-87.6739694009226,85.99999999999852,SL,UP,HIGH,0
2025-01-21 00:59:00,BUY,156.033,155.16626030599076,-87.6739694009226,84.89999999999895,SL,UP,HIGH,0
2025-01-21 01:00:00,BUY,156.022,155.08431314127714,-94.76868587228557,93.09999999999832,SL,UP,HIGH,1
2025-01-21 01:01:00,BUY,155.894,154.95631314127715,-94.76868587228557,92.09999999999923,SL,UP,HIGH,1
2025-01-21 01:02:00,BUY,155.925,154.98731314127716,-94.76868587228557,92.40000000000066,SL,UP,HIGH,1
2025-01-21 01:03:00,BUY,156.072,155.13431314127715,-94.76868587228557,92.79999999999973,SL,UP,HIGH,1
2025-01-21 01:04:00,BUY,156.029,155.09131314127714,-94.76868587228557,91.89999999999827,SL,UP,HIGH,1
2025-01-21 01:05:00,BUY,155.923,154.98531314127715,-94.76868587228557,92.1999999999997,SL,UP,HIGH,1
2025-01-21 01:06:00,BUY,156.05,155.11231314127716,-94.76868587228557,90.60000000000059,SL,UP,HIGH,1
2025-01-21 01:07:00,BUY,156.038,155.10031314127716,-94.76868587228557,92.79999999999973,SL,UP,HIGH,1
2025-01-21 01:08:00,BUY,156.11,155.17231314127716,-94.76868587228557,92.60000000000161,SL,UP,HIGH,1
2025-01-21 01:09:00,BUY,156.092,155.15431314127716,-94.76868587228557,93.70000000000118,SL,UP,HIGH,1
2025-01-21 01:10:00,BUY,156.038,155.10031314127716,-94.76868587228557,92.79999999999973,SL,UP,HIGH,1
2025-01-21 01:11:00,BUY,155.936,154.99831314127715,-94.76868587228557,93.50000000000023,SL,UP,HIGH,1
2025-01-21 01:12:00,BUY,155.984,155.04631314127715,-94.76868587228557,92.70000000000209,SL,UP,HIGH,1
2025-01-21 01:13:00,BUY,155.967,155.02931314127716,-94.76868587228557,92.60000000000161,SL,UP,HIGH,1
2025-01-21 01:14:00,BUY,155.881,154.94331314127714,-94.76868587228557,93.29999999999927,SL,UP,HIGH,1
2025-01-21 01:15:00,BUY,155.85,154.91231314127714,-94.76868587228557,90.19999999999868,SL,UP,HIGH,1
2025-01-21 01:16:00,BUY,155.848,154.91031314127716,-94.76868587228557,90.00000000000057,SL,UP,HIGH,1
2025-01-21 01:17:00,BUY,155.899,154.96131314127715,-94.76868587228557,92.59999999999877,SL,UP,HIGH,1
2025-01-21 01:18:00,BUY,155.87,154.93231314127715,-94.76868587228557,92.1999999999997,SL,UP,HIGH,1
2025-01-21 01:19:00,BUY,155.863,154.92531314127714,-94.76868587228557,91.4999999999992,SL,UP,HIGH,1
2025-01-21 01:20:00,BUY,155.853,154.91531314127715,-94.76868587228557,90.50000000000011,SL,UP,HIGH,1
2025-01-21 01:21:00,BUY,155.808,154.87031314127714,-94.76868587228557,85.99999999999852,SL,UP,HIGH,1
2025-01-21 01:22:00,BUY,155.862,154.92431314127714,-94.76868587228557,91.39999999999873,SL,UP,HIGH,1
2025-01-21 01:23:00,BUY,155.828,154.89031314127715,-94.76868587228557,87.99999999999955,SL,UP,HIGH,1
2025-01-21 01:24:00,BUY,155.783,154.84531314127713,-94.76868587228557,83.49999999999795,SL,UP,HIGH,1
2025-01-21 01:25:00,BUY,155.875,154.93731314127714,-94.76868587228557,92.69999999999925,SL,UP,HIGH,1
2025-01-21 01:26:00,BUY,155.882,154.94431314127715,-94.76868587228557,93.39999999999975,SL,UP,HIGH,1
2025-01-21 01:27:00,BUY,155.714,154.77631314127714,-94.76868587228557,92.9000000000002,SL,UP,HIGH,1
2025-01-21 01:28:00,BUY,155.754,154.81631314127713,-94.76868587228557,80.59999999999832,SL,UP,HIGH,1
2025-01-21 01:29:00,BUY,155.644,155.239,-41.500000000000114,87.20000000000141,HOLD,UP,HIGH,1
2025-01-21 01:30:00,BUY,155.697,155.252,-45.49999999999932,92.50000000000114,HOLD,UP,HIGH,1
2025-01-21 01:31:00,BUY,155.743,154.80531314127714,-94.76868587228557,79.49999999999875,SL,UP,HIGH,1
2025-01-21 01:32:00,BUY,155.742,154.80431314127713,-94.76868587228557,79.39999999999827,SL,UP,HIGH,1
2025-01-21 01:35:00,BUY,155.659,155.183,-48.59999999999991,88.70000000000005,HOLD,UP,HIGH,1
2025-01-21 01:36:00,BUY,155.637,155.184,-46.300000000000296,86.50000000000091,HOLD,UP,HIGH,1
2025-01-21 01:37:00,BUY,155.648,155.199,-45.899999999998386,87.60000000000048,HOLD,UP,HIGH,1
2025-01-21 02:02:00,BUY,155.399,155.357,-5.200000000000159,62.700000000000955,HOLD,UP,HIGH,2
2025-01-21 02:03:00,BUY,155.337,155.357,1.0000000000010232,56.49999999999977,HOLD,UP,HIGH,2
2025-01-21 02:04:00,BUY,155.315,155.386,6.099999999999795,54.30000000000064,HOLD,UP,HIGH,2
2025-01-21 02:05:00,BUY,155.256,155.346,8.000000000000341,48.40000000000089,HOLD,UP,HIGH,2
2025-01-21 02:06:00,BUY,155.312,155.37,4.799999999999272,54.000000000002046,HOLD,UP,HIGH,2
2025-01-21 02:09:00,BUY,155.279,155.4,11.100000000000932,50.7000000000005,HOLD,UP,HIGH,2
2025-01-21 03:14:00,BUY,154.801,155.524,71.30000000000132,2.899999999999636,HOLD,DOWN,HIGH,3
2025-01-21 03:15:00,BUY,154.805,155.509,69.39999999999793,2.899999999999636,HOLD,DOWN,HIGH,3
2025-01-21 03:16:00,BUY,154.823,155.539,70.59999999999798,4.699999999999704,HOLD,DOWN,HIGH,3
2025-01-21 03:19:00,BUY,154.832,155.535,69.3000000000003,5.599999999998317,HOLD,DOWN,HIGH,3
2025-01-24 03:29:00,BUY,155.889,155.0844313611362,-81.45686388637989,72.30000000000132,SL,DOWN,HIGH,3
2025-01-24 03:30:00,BUY,155.828,155.0234313611362,-81.45686388637989,79.50000000000159,SL,DOWN,HIGH,3
2025-01-24 03:31:00,BUY,155.886,155.0814313611362,-81.45686388637989,71.99999999999989,SL,DOWN,HIGH,3
2025-01-24 03:35:00,BUY,155.834,155.0294313611362,-81.45686388637989,80.10000000000161,SL,DOWN,HIGH,3
2025-01-24 03:36:00,BUY,155.892,155.0874313611362,-81.45686388637989,72.59999999999991,SL,DOWN,HIGH,3
2025-01-24 03:37:00,BUY,155.883,155.0784313611362,-81.45686388637989,71.7000000000013,SL,DOWN,HIGH,3
2025-01-24 03:38:00,BUY,155.833,155.0284313611362,-81.45686388637989,80.00000000000114,SL,DOWN,HIGH,3
2025-01-24 03:39:00,BUY,155.715,154.9104313611362,-81.45686388637989,77.00000000000102,SL,DOWN,HIGH,3
2025-01-24 03:40:00,BUY,155.663,154.8584313611362,-81.45686388637989,80.10000000000161,SL,DOWN,HIGH,3
2025-01-24 03:41:00,BUY,155.517,155.495,-3.199999999999136,68.00000000000068,HOLD,DOWN,HIGH,3
2025-01-24 03:42:00,BUY,155.527,155.488,-4.899999999998727,68.99999999999977,HOLD,DOWN,HIGH,3
2025-01-24 03:43:00,BUY,155.45,155.525,6.500000000001705,61.299999999999955,HOLD,DOWN,HIGH,3
2025-01-24 03:44:00,BUY,155.562,155.398,-17.40000000000157,72.50000000000227,HOLD,DOWN,HIGH,3
2025-01-24 03:45:00,BUY,155.583,155.408,-18.500000000001137,74.60000000000093,HOLD,DOWN,HIGH,3
2025-01-24 03:46:00,BUY,155.638,155.402,-24.60000000000184,80.10000000000161,HOLD,DOWN,HIGH,3
2025-01-24 03:47:00,BUY,155.654,154.8494313611362,-81.45686388637989,79.20000000000016,SL,DOWN,HIGH,3
2025-01-24 03:48:00,BUY,155.584,155.353,-24.099999999999454,74.70000000000141,HOLD,DOWN,HIGH,3
2025-01-24 03:49:00,BUY,155.579,155.327,-26.200000000000955,74.20000000000186,HOLD,DOWN,HIGH,3
2025-01-24 03:50:00,BUY,155.531,155.341,-19.999999999999773,69.40000000000168,HOLD,DOWN,HIGH,3
2025-01-24 03:51:00,BUY,155.596,155.34,-26.600000000000023,75.90000000000146,HOLD,DOWN,HIGH,3
2025-01-24 03:53:00,BUY,155.527,155.343,-19.39999999999975,68.99999999999977,HOLD,DOWN,HIGH,3
2025-01-24 03:54:00,BUY,155.511,155.353,-16.799999999998704,67.40000000000066,HOLD,DOWN,HIGH,3
2025-01-24 03:55:00,BUY,155.51,155.404,-11.599999999999454,67.30000000000018,HOLD,DOWN,HIGH,3
2025-01-24 04:03:00,BUY,155.363,155.212,-16.100000000001046,52.600000000001046,HOLD,DOWN,HIGH,4
2025-01-24 04:04:00,BUY,155.327,155.198,-13.899999999999068,49.00000000000091,HOLD,DOWN,HIGH,4
2025-01-24 04:05:00,BUY,155.305,155.179,-13.600000000000477,46.80000000000177,HOLD,DOWN,HIGH,4
2025-01-24 04:17:00,BUY,155.067,155.05,-2.6999999999995907,23.00000000000182,HOLD,DOWN,HIGH,4
2025-01-24 06:36:00,BUY,155.02,155.843,81.29999999999791,18.300000000002115,HOLD,DOWN,HIGH,6
2025-01-24 06:38:00,BUY,154.964,155.86,88.6000000000015,12.700000000000955,HOLD,DOWN,HIGH,6
2025-01-24 06:39:00,BUY,154.917,155.88,95.29999999999939,8.00000000000125,HOLD,DOWN,HIGH,6
2025-01-24 06:40:00,BUY,154.925,155.901,96.59999999999991,8.800000000002228,HOLD,DOWN,HIGH,6
2025-01-24 06:41:00,BUY,154.896,155.901,99.50000000000239,5.89999999999975,HOLD,DOWN,HIGH,6
2025-01-24 06:42:00,BUY,154.903,155.954,104.10000000000161,1.099999999999568,HOLD,DOWN,HIGH,6
2025-01-24 06:44:00,BUY,155.377,155.914,52.69999999999777,43.99999999999977,HOLD,DOWN,HIGH,6
2025-01-24 06:45:00,BUY,155.286,155.89,59.3999999999985,34.899999999998954,HOLD,DOWN,HIGH,6
